id,name,voltage_kv,action_type,capacity_mva,target_cod_year,status,province,region_key,source_page,source_table
RUPTL-JAMALI-GI-0220,Bandung Selatan,150,Extension,2.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0221,Kamojang,150,Uprate,2.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0222,KIIC II / Margakaya,150,Extension,2.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0223,Tamansari/ KNIC,150,New,3.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0224,Tamansari/ KNIC,150/20,Extension,120.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0225,KIIC II / Margakaya,150,Extension,1.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0226,Pinayungan,150,Extension,1.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0227,Cikarang,150,Extension,1.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0228,Rancaekek,150,Uprate,2.0,2026,Construction,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0229,Sunyaragi,150,Uprate,2.0,2026,Construction,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0230,Ciawi Baru,150,Extension,2.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0231,Salak Baru,150,Extension,2.0,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0232,Salak Baru,150,Extension,,2026,Planned,Jawa Barat,jamali,864,
RUPTL-JAMALI-GI-0233,Bogor Baru,150,Uprate,2.0,2026,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0234,Cianjur,150,Uprate,2.0,2026,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0235,Katulampa,150,Uprate,2.0,2026,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0236,Pertiwi Lestari,150/20,Extension,120.0,2026,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0237,Pertiwi Lestari,150,New,3.0,2026,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0238,Wayang Windu,150,Extension,,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0239,Jawa Barat Eksisting/Baru,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0240,PLTS+BESS Jawa Barat (Kuota) VA,150,New,2.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0241,Sukatani /Gobel,150,Extension,2.0,2026,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0242,Rengasdengklok Baru,150/20,New,120.0,2026,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0243,Pelabuhan Ratu Baru / Jampang Kulon,150,Extension,2.0,2026,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0244,Tanggeung / Cianjur Selatan,150/20,New,60.0,2026,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0245,Pinayungan,150,Extension,,2026,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0246,Bandung Timur Baru,150/20,Extension,60.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0247,Bogor Baru II / Katulampa,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0248,CATL,150,New,3.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0249,Indah Kiat,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0250,Cikalong,500,New,4.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0251,Cikalong,500/150,Extension,1000.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0252,Cigereleng,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0253,Cikalong,150/20,New,60.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0254,Wayang Windu,150/70,Extension,100.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0255,Cikedung,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0256,Cikijing,150/20,New,60.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0257,Cimanggis II / Tengah,150/20,Extension,60.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0258,Cirata Baru,150/20,Uprate,60.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0259,Karawang,500,Extension,2.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0260,KIIC,500/150,New,1000.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0261,KIIC II / Margakaya,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0262,KIIC III,150/20,New,120.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0263,Ciamis,150,Uprate,2.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0264,Tasikmalaya New,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0265,Kadipaten Baru II / Kertajati,150/20,New,120.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0266,Karawang,500/150,New,2000.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0267,Jatiluhur Baru,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0268,KIIC II / Margakaya,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0269,Telukjambe II,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0270,Karawang,150/20,New,60.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0271,Subang Baru / Pamanukan,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0272,Subang Smartpolitan / Metropolitan,150/20,New,120.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0273,Kedung Badak Baru II / Kencana,150/20,New,120.0,2027,Planned,Jawa Barat,jamali,865,
RUPTL-JAMALI-GI-0274,KIIC II / Margakaya,150,Extension,,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0275,Kuningan Baru,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0276,Mandirancan,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0277,Kuningan Baru,150/20,New,60.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0278,Karahabodas,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0279,Malangbong Baru,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0280,Malangbong Baru,150/20,New,120.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0281,Padalarang Baru II / Ngamprah / Walini,150/20,New,120.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0282,Patimban,150/20,New,120.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0283,Bandung Utara,150,Uprate,2.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0284,Padalarang,150,Uprate,2.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0285,Cibatu,150,Uprate,2.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0286,Mekarsari,150,Uprate,2.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0287,Mekarsari,150,Uprate,2.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0288,Pinayungan,150,Uprate,2.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0289,Rancanumpang / Gedebage,150/20,Extension,60.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0290,Wayang Windu,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0291,Sukarame,150/20,New,120.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0292,Sukatani New,150/20,Extension,60.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0293,Sukatani,150,Extension,2.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0294,Sumedang Baru,150/20,New,120.0,2027,Construction,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0295,Tambun II / Pasar Kalong,150/20,Extension,60.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0296,Tenjo,150/20,New,120.0,2027,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0297,Cibabat II / Leuwigajah,150/20,Extension,60.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0298,Cibinong II,150/20,New,120.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0299,Patuha,150,Extension,2.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0300,PLTP Cibuni,150/20,New,60.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0301,Cikarang Baru Lippo,150/20,Extension,60.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0302,KIIC III,150,Extension,2.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0303,Jababeka II / Pamahan,150/20,Extension,60.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0304,Karawang,500/150,Extension,1000.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0305,Karawang,150,Extension,2.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0306,Maligi,150/20,Extension,60.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0307,Panasia II / Warung Lobak,150/20,New,60.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0308,Bandung Timur,150,Extension,2.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0309,Braga,150,Extension,2.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0310,Bogor Baru,150,Extension,2.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0311,ITP,150,Extension,2.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0312,Sukatani New,150/20,Extension,60.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0313,Telukjambe II,150/20,Extension,60.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0314,Ubrug,500/150,New,1000.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0315,Sentul Baru / Cijayanti,150,Extension,2.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0316,Ubrug New / Warung Kiara,150/20,New,120.0,2028,Planned,Jawa Barat,jamali,866,
RUPTL-JAMALI-GI-0317,Citeurup,500/150,New,1000.0,2028,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0318,Citeurup,150/20,New,120.0,2028,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0319,Upper Cisokan PLTA PS,500,New,4.0,2028,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0320,Balongan,150/20,Extension,60.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0321,Bandung Selatan II / Soreang,150,New,4.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0322,Bunar Baru,150,Extension,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0323,Kracak Baru,150/20,New,120.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0324,Cibeureum,150,Extension,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0325,Cibeureum II / Bandung Barat,150/20,New,120.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0326,Bandung Selatan II / Soreang,150,Extension,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0327,Cikalong,150,Extension,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0328,Kosambi Baru,150,Extension,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0329,Kamojang,150,Uprate,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0330,Lagadar II / Bojong,150/20,New,120.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0331,Kedung Badak,150,Extension,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0332,Depok,500,Uprate,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0333,Gandul,500,Uprate,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0334,Peruri II,150/20,New,120.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0335,Jababeka II / Pamahan,150,Extension,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0336,PLTG Jawa Bali-5,150/20,New,60.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0337,PLTGU Jawa-4,500,New,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0338,PLTGU Jawa-4 Switching,500,New,4.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0339,Poncol Baru II,150/20,Extension,60.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0340,Rancaekek II,150/20,New,120.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0341,Kosambi Baru,150,Uprate,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0342,Kutamekar,150,Uprate,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0343,Maligi,150,Uprate,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0344,Parungmulya,150,Uprate,2.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0345,Rengasdengklok Baru,150/20,Extension,60.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0346,Sentul Baru / Cijayanti,150/20,Extension,60.0,2029,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0347,Tasikmalaya,150,Extension,2.0,2030,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0348,Mandirancan,500,Extension,,2030,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0349,Kracak Baru,150,Extension,2.0,2030,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0350,Bekasi,150,Uprate,2.0,2030,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0351,Tegal Herang,150,Extension,2.0,2030,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0352,Tegal Herang II,150/20,New,120.0,2030,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0353,Bekasi II / Pinggir Kali / Summarecon,150/20,Extension,60.0,2031,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0354,PLTP Cisolok Sukarame,150/20,New,60.0,2031,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0355,Dawuan II / Megatama Putra Sejahtera KTT,150/20,New,120.0,2031,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0356,Dawuan II / Megatama Putra Sejahtera KTT,150,Extension,2.0,2031,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0357,Pabuaran,150,Extension,2.0,2031,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0358,Sawangan,150/20,Extension,60.0,2031,Planned,Jawa Barat,jamali,867,
RUPTL-JAMALI-GI-0359,Tambun II / Pasar Kalong,150/20,Extension,60.0,2031,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0360,Tasikmalaya Baru II / Singaparna,150/20,New,120.0,2031,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0361,Cangkring Baru / Kapetakan,150/20,Extension,60.0,2032,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0362,Garut II / Leles,150/20,New,60.0,2032,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0363,Cigereleng,150,Uprate,2.0,2032,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0364,Lagadar,150,Uprate,2.0,2032,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0365,Cianjur,150,Extension,2.0,2032,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0366,Padalarang,150,Extension,2.0,2032,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0367,Pertiwi Lestari,150/20,Extension,60.0,2032,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0368,Patuha,150,Extension,2.0,2032,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0369,Padalarang Baru II,150,Extension,2.0,2032,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0370,PLTP Tangkuban Perahu I,150/20,New,60.0,2032,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0371,Tambun II / Pasar Kalong,150,Extension,2.0,2032,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0372,Tambun III / Mustika Jaya,150/20,New,60.0,2032,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0373,Telukjambe II / Surya Cipta,150/20,Extension,60.0,2032,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0374,Arjawinangun Baru,150/20,Extension,60.0,2033,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0375,Cikumpay II / Sadang,150/20,New,60.0,2033,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0376,Cileungsi II / Jonggol,150,Extension,2.0,2033,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0377,Cileungsi III / Pasir Angin,150/20,New,120.0,2033,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0378,KSB Gunung Sindur,150,New,5.0,2033,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0379,Katulampa,150/20,Extension,60.0,2033,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0380,Bekasi,150,Uprate,2.0,2033,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0381,Cibinong,150,Uprate,2.0,2033,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0382,Cimanggis,150,Uprate,2.0,2033,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0383,KSB Cirata New,150,New,5.0,2033,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0384,Ciawi Baru II / Cisarua,150/20,New,120.0,2034,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0385,Cibadak Baru II / Lido,150/20,Extension,60.0,2034,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0386,Dayeuhkolot,150/20,Extension,60.0,2034,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0387,Jawa Barat Eksisting/Baru,150,Extension,2.0,2025,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0388,Jawa Barat Eksisting/Baru,150,Extension,2.0,2026,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0389,Jawa Barat Eksisting/Baru,150,Extension,2.0,2032,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0390,Jawa Barat Eksisting/Baru,150,Extension,2.0,2034,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0391,Jawa Barat Eksisting/Baru,150,Extension,2.0,2034,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0392,Jawa Barat Eksisting/Baru,150,Extension,2.0,2028,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0393,Jawa Barat Eksisting/Baru,150,Extension,2.0,2030,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0394,PLTS+BESS Jawa Barat (Kuota) VIA,150,New,2.0,2030,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0395,Jawa Barat Eksisting/Baru,150,Extension,2.0,2028,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0396,BESS Smoothing Tersebar (1),150,New,2.0,,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0397,Jawa Barat Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Barat,jamali,868,
RUPTL-JAMALI-GI-0398,Jawa Barat Eksisting/Baru,150,Extension,2.0,2029,Planned,Jawa Barat,jamali,869,
RUPTL-JAMALI-GI-0399,Jawa Barat Eksisting/Baru,150,Extension,2.0,2029,Planned,Jawa Barat,jamali,869,
RUPTL-JAMALI-GI-0400,Jawa Barat Eksisting/Baru,150,Extension,2.0,2030,Planned,Jawa Barat,jamali,869,
RUPTL-JAMALI-GI-0401,Jawa Barat Eksisting/Baru,150,Extension,2.0,2030,Planned,Jawa Barat,jamali,869,
RUPTL-JAMALI-GI-0402,Jawa Barat Eksisting/Baru,150,Extension,2.0,2031,Planned,Jawa Barat,jamali,869,
RUPTL-JAMALI-GI-0403,Jawa Barat Eksisting/Baru,150,Extension,2.0,2030,Planned,Jawa Barat,jamali,869,
RUPTL-JAMALI-GI-0404,Jawa Barat Eksisting/Baru,150,Extension,2.0,2031,Planned,Jawa Barat,jamali,869,
RUPTL-JAMALI-GI-0405,Jawa Barat Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Barat,jamali,869,
RUPTL-JAMALI-GI-0406,Jawa Barat Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Barat,jamali,869,
RUPTL-JAMALI-GI-0407,Jawa Barat Eksisting/Baru,150,Extension,2.0,,Planned,Jawa Barat,jamali,869,
