id,name,from_bus,to_bus,voltage_kv,action_type,circuits,line_type,length_km,target_cod_year,status,province,region_key,source_page,source_table
RUPTL-JAMALI-T-0387,Landing Point Banyuwangi — Gilimanuk,Landing Point Banyuwangi,Gilimanuk,500,New,2,SKLT,13.0,2030,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0388,Watudodol / Kalipuro — Landing Point Banyuwangi,Watudodol / Kalipuro,Landing Point Banyuwangi,500,New,2,SUTET,9.6,2030,Planned,Jawa Timur,jamali,922,
RUPTL-JAMALI-T-0389,Kalanganyar — Buduran,Kalanganyar,Buduran,150,New,2,SKTT,9.0,2030,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0390,Kediri — Jayakertas,Kediri,Jayakertas,150,,1,SUTT,32.0,2030,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0391,Kediri — Kertosono,Kediri,Kertosono,150,,1,SUTT,30.4,2030,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0392,Kertosono — Jayakertas,Kertosono,Jayakertas,150,,1,SUTT,1.0,2030,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0393,Undaan — Kenjeran,Undaan,Kenjeran,150,New,2,SKTT,10.0,2030,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0394,Wonokromo — Kupang,Wonokromo,Kupang,150,New,2,SKTT,16.0,2030,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0395,Undaan — Simpang,Undaan,Simpang,150,New,2,SKTT,10.0,2030,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0396,Probolinggo — Gondangwetan,Probolinggo,Gondangwetan,150,,2,SUTT,68.0,2030,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0397,Sekarputih II / Gondang — Inc. (Sekarputih - Ngoro),Sekarputih II / Gondang,Inc. (Sekarputih - Ngoro),150,New,4,SUTT,8.0,2030,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0398,PLTP Wilis / Ngebel — Dolopo Baru,PLTP Wilis / Ngebel,Dolopo Baru,150,New,2,SUTT,50.0,2030,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0399,Wonoayu — Balongbendo,Wonoayu,Balongbendo,150,New,2,SUTT,20.0,2031,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0400,Ponorogo — Trenggalek Baru,Ponorogo,Trenggalek Baru,150,New,2,SUTT,70.0,2032,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0401,Trenggalek Baru — PLTU Pacitan,Trenggalek Baru,PLTU Pacitan,150,New,2,SUTT,84.0,2032,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0402,Balong Panggang — Kasih Jatim,Balong Panggang,Kasih Jatim,150,New,2,SUTT,70.0,2033,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0403,Rembang — Tanjung Awar- Awar,Rembang,Tanjung Awar- Awar,500,New,2,SUTET,340.0,2033,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0404,Grindulu PLTA PS — Grindulu Switching,Grindulu PLTA PS,Grindulu Switching,500,New,2,SUTET,182.0,2033,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0405,Grindulu Switching — Inc. (Pedan - Kediri),Grindulu Switching,Inc. (Pedan - Kediri),500,New,4,SUTET,20.0,2033,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0406,Tunjungan — Simpang,Tunjungan,Simpang,150,New,2,SKTT,20.0,2033,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0407,Tunjungan — Undaan,Tunjungan,Undaan,150,New,2,SKTT,20.0,2033,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0408,Probolinggo II / Tongas — Inc. (Probolinggo - Gondangwetan),Probolinggo II / Tongas,Inc. (Probolinggo - Gondangwetan),150,New,4,SUTT,12.0,2034,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0409,Sidoarjo II — KIS,Sidoarjo II,KIS,150,New,2,SUTT,10.0,2034,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0410,PLTS Jawa Timur (Kuota) IIA — Jawa Timur Eksisting / Baru,PLTS Jawa Timur (Kuota) IIA,Jawa Timur Eksisting / Baru,150,New,2,SUTT,1.0,2025,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0411,PLTS Jawa Timur (Kuota) IIB — Jawa Timur Eksisting / Baru,PLTS Jawa Timur (Kuota) IIB,Jawa Timur Eksisting / Baru,150,New,2,SUTT,48.6,2025,Planned,Jawa Timur,jamali,923,
RUPTL-JAMALI-T-0412,PLTS Jawa Timur (Kuota) IVD — Jawa Timur Eksisiting / Baru,PLTS Jawa Timur (Kuota) IVD,Jawa Timur Eksisiting / Baru,150,New,2,SUTT,2.6,2025,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0413,PLTS Jawa- Bali (Kuota) Tersebar XI — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XI,Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,2034,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0414,BESS Smoothing Tersebar (1) — Jawa Timur Eksisting / Baru,BESS Smoothing Tersebar (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,2.6,,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0415,BESS Smoothing Tersebar (2) — Jawa Timur Eksisting / Baru,BESS Smoothing Tersebar (2),Jawa Timur Eksisting / Baru,150,New,2,SUTT,2.6,,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0416,PLTB Jawa- Bali (Kuota) Tersebar I — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar I,Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,2033,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0417,PLTS Jawa Timur (Kuota) I — Jawa Timur Eksisiting / Baru,PLTS Jawa Timur (Kuota) I,Jawa Timur Eksisiting / Baru,150,New,2,SUTT,2.6,2027,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0418,PLTG Jawa Bali-4 — Jawa Timur Eksisting / Baru,PLTG Jawa Bali-4,Jawa Timur Eksisting / Baru,150,New,2,SUTT,20.0,2029,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0419,PLTS Jawa Timur (Kuota) VI — Jawa Timur Eksisting / Baru,PLTS Jawa Timur (Kuota) VI,Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,2030,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0420,PLTB Jawa- Bali (Kuota) Tersebar II — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar II,Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,2030,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0421,PLTB Jawa- Bali (Kuota) Tersebar III (1) — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar III (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0422,PLTB Jawa- Bali (Kuota) Tersebar IV (1) — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar IV (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0423,PLTB Jawa- Bali (Kuota) Tersebar V (1) — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar V (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0424,PLTP Telaga Ngebel (FTP2) 1 — Jawa Timur Eksisting / Baru,PLTP Telaga Ngebel (FTP2) 1,Jawa Timur Eksisting / Baru,150,New,2,SUTT,20.0,2030,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0425,PLTS Jawa Timur (Kuota) VII — Jawa Timur Eksisting / Baru,PLTS Jawa Timur (Kuota) VII,Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0426,PLTS Jawa Timur (Kuota) VIII — Jawa Timur Eksisting / Baru,PLTS Jawa Timur (Kuota) VIII,Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,2034,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0427,PLTS Jawa- Bali (Kuota) Tersebar XII (1) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0428,PLTS Jawa- Bali (Kuota) Tersebar XII (2) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (2),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0429,PLTS Jawa- Bali (Kuota) Tersebar XII (3) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (3),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0430,PLTS Jawa- Bali (Kuota) Tersebar XII (4) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (4),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0431,PLTS Jawa- Bali (Kuota) Tersebar XII (5) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (5),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,924,
RUPTL-JAMALI-T-0432,BESS Smoothing Tersebar (1) — Jawa Timur Eksisting / Baru,BESS Smoothing Tersebar (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,2.6,,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0433,BESS Smoothing Tersebar (2) — Jawa Timur Eksisting / Baru,BESS Smoothing Tersebar (2),Jawa Timur Eksisting / Baru,150,New,2,SUTT,2.6,,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0434,BESS Smoothing Tersebar (1) — Jawa Timur Eksisting / Baru,BESS Smoothing Tersebar (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,2.6,,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0435,BESS Smoothing Tersebar (2) — Jawa Timur Eksisting / Baru,BESS Smoothing Tersebar (2),Jawa Timur Eksisting / Baru,150,New,2,SUTT,2.6,,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0436,PLTB Jawa- Bali (Kuota) Tersebar VI — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar VI,Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0437,PLTB Jawa- Bali (Kuota) Tersebar VII — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar VII,Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0438,PLTP Telaga Ngebel (FTP2) 2 — Jawa Timur Eksisting / Baru,PLTP Telaga Ngebel (FTP2) 2,Jawa Timur Eksisting / Baru,150,New,2,SUTT,20.0,2031,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0439,PLTP Telaga Ngebel (FTP2) 3 — Jawa Timur Eksisting / Baru,PLTP Telaga Ngebel (FTP2) 3,Jawa Timur Eksisting / Baru,150,New,2,SUTT,20.0,2031,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0440,PLTS Jawa Timur (Kuota) IX — Jawa Timur Eksisting / Baru,PLTS Jawa Timur (Kuota) IX,Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0441,PLTB Jawa- Bali (Kuota) Tersebar VIII — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar VIII,Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0442,PLTP Jawa- Bali (Kuota) Tersebar — Jawa Timur Eksisting / Baru,PLTP Jawa- Bali (Kuota) Tersebar,Jawa Timur Eksisting / Baru,150,New,2,SUTT,74.0,2032,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0443,PLTS Jawa Timur (Kuota) X — Jawa Timur Eksisting / Baru,PLTS Jawa Timur (Kuota) X,Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0444,PLTB Jawa- Bali (Kuota) Tersebar IX (1) — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar IX (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0445,PLTB Jawa- Bali (Kuota) Tersebar X (1) — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar X (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0446,PLTB Jawa- Bali (Kuota) Tersebar XI (1) — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar XI (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0447,PLTB Jawa- Bali (Kuota) Tersebar XII (1) — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar XII (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0448,PLTP Jawa- Bali (Kuota) Tersebar — Jawa Timur Eksisting / Baru,PLTP Jawa- Bali (Kuota) Tersebar,Jawa Timur Eksisting / Baru,150,New,2,SUTT,60.0,2033,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0449,PLTP Jawa- Bali (Kuota) Tersebar — Jawa Timur Eksisting / Baru,PLTP Jawa- Bali (Kuota) Tersebar,Jawa Timur Eksisting / Baru,150,New,2,SUTT,20.0,2033,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0450,PLTP Jawa- Bali (Kuota) Tersebar — Jawa Timur Eksisting / Baru,PLTP Jawa- Bali (Kuota) Tersebar,Jawa Timur Eksisting / Baru,150,New,2,SUTT,60.0,2033,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0451,PLTP Jawa- Bali (Kuota) Tersebar — Jawa Timur Eksisting / Baru,PLTP Jawa- Bali (Kuota) Tersebar,Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,2033,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0452,PLTS Jawa- Bali (Kuota) Tersebar XIII (1) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XIII (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,925,
RUPTL-JAMALI-T-0453,PLTS Jawa- Bali (Kuota) Tersebar XIII (2) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XIII (2),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0454,PLTS Jawa- Bali (Kuota) Tersebar XIII (3) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XIII (3),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0455,PLTS Jawa- Bali (Kuota) Tersebar XIII (4) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XIII (4),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0456,PLTS Jawa- Bali (Kuota) Tersebar XIII (5) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XIII (5),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0457,BESS Smoothing Tersebar (1) — Jawa Timur Eksisting / Baru,BESS Smoothing Tersebar (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,2.6,2034,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0458,BESS Smoothing Tersebar (2) — Jawa Timur Eksisting / Baru,BESS Smoothing Tersebar (2),Jawa Timur Eksisting / Baru,150,New,2,SUTT,2.6,2034,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0459,Lumajang — Tanggul,Lumajang,Tanggul,150,,2,SUTT,65.0,2026,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0460,Tanggul — Jember,Tanggul,Jember,150,,2,SUTT,58.8,2026,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0461,Paiton — Situbondo,Paiton,Situbondo,150,,2,SUTT,107.6,2026,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0462,Driyorejo II / Wringinanom — Inc. (Krian - Driyorejo),Driyorejo II / Wringinanom,Inc. (Krian - Driyorejo),150,New,4,SUTT,20.0,2026,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0463,Sukorejo — Inc. (Blimbing baru - New Bangil),Sukorejo,Inc. (Blimbing baru - New Bangil),150,New,4,SUTT,2.0,2027,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0464,Blimbing Baru — Tx. Kebon Agung,Blimbing Baru,Tx. Kebon Agung,150,New,2,SUTT,45.4,2027,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0465,Sengkaling — Tx. Lawang,Sengkaling,Tx. Lawang,150,New,2,SUTT,16.0,2027,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0466,Menganti — Inc. (Krian - Altaprima),Menganti,Inc. (Krian - Altaprima),150,New,4,SUTT,20.0,2029,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0467,Dhanapura — Inc. (Banaran - Manisrejo),Dhanapura,Inc. (Banaran - Manisrejo),150,New,4,SUTT,5.8,2030,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0468,Pier II — Inc. (Grati - Pier),Pier II,Inc. (Grati - Pier),150,New,4,SUTT,10.0,2030,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0469,PLTS Jawa Timur (Kuota) IVB — Jawa Timur Eksisting / Baru,PLTS Jawa Timur (Kuota) IVB,Jawa Timur Eksisting / Baru,150,New,2,SUTT,32.0,2027,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0470,PLTS Jawa Timur (Kuota) IVC — Jawa Timur Eksisting / Baru,PLTS Jawa Timur (Kuota) IVC,Jawa Timur Eksisting / Baru,150,New,2,SUTT,2.6,2028,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0471,PLTB Jawa- Bali (Kuota) Tersebar III (2) — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar III (2),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0472,PLTB Jawa- Bali (Kuota) Tersebar IV (2) — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar IV (2),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,926,
RUPTL-JAMALI-T-0473,PLTB Jawa- Bali (Kuota) Tersebar V (2) — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar V (2),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,927,
RUPTL-JAMALI-T-0474,PLTS Jawa- Bali (Kuota) Tersebar XII (1) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,927,
RUPTL-JAMALI-T-0475,PLTS Jawa- Bali (Kuota) Tersebar XII (2) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (2),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,927,
RUPTL-JAMALI-T-0476,PLTS Jawa- Bali (Kuota) Tersebar XII (3) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (3),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,927,
RUPTL-JAMALI-T-0477,PLTS Jawa- Bali (Kuota) Tersebar XII (4) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (4),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,927,
RUPTL-JAMALI-T-0478,PLTS Jawa- Bali (Kuota) Tersebar XII (5) — Jawa Timur Eksisting / Baru,PLTS Jawa- Bali (Kuota) Tersebar XII (5),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,927,
RUPTL-JAMALI-T-0479,BESS Jawa- Bali (Kuota) Tersebar IIID (1) — Jawa Timur Eksisting / Baru,BESS Jawa- Bali (Kuota) Tersebar IIID (1),Jawa Timur Eksisting / Baru,150,New,2,SUTT,2.6,,Planned,Jawa Timur,jamali,927,
RUPTL-JAMALI-T-0480,BESS Jawa- Bali (Kuota) Tersebar IIID (2) — Jawa Timur Eksisting / Baru,BESS Jawa- Bali (Kuota) Tersebar IIID (2),Jawa Timur Eksisting / Baru,150,New,2,SUTT,2.6,,Planned,Jawa Timur,jamali,927,
RUPTL-JAMALI-T-0481,BESS Jawa- Bali (Kuota) Tersebar IIID (3) — Jawa Timur Eksisting / Baru,BESS Jawa- Bali (Kuota) Tersebar IIID (3),Jawa Timur Eksisting / Baru,150,New,2,SUTT,2.6,,Planned,Jawa Timur,jamali,927,
RUPTL-JAMALI-T-0482,PLTB Jawa- Bali (Kuota) Tersebar IX 2) — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar IX 2),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,927,
RUPTL-JAMALI-T-0483,PLTB Jawa- Bali (Kuota) Tersebar X (2) — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar X (2),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,927,
RUPTL-JAMALI-T-0484,PLTB Jawa- Bali (Kuota) Tersebar XI (2) — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar XI (2),Jawa Timur Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Jawa Timur,jamali,927,
RUPTL-JAMALI-T-0485,PLTB Jawa- Bali (Kuota) Tersebar XII (2) Total — Jawa Timur Eksisting / Baru,PLTB Jawa- Bali (Kuota) Tersebar XII (2) Total,Jawa Timur Eksisting / Baru,150,New,2,SUTT,4531.0,,Planned,Jawa Timur,jamali,927,
RUPTL-JAMALI-T-0486,PLTS Bali Barat — Negara,PLTS Bali Barat,Negara,150,New,2,SUTT,10.92,2025,Construction,Bali,jamali,945,Tabel B7.11
RUPTL-JAMALI-T-0487,PLTS Bali Timur — Kubu,PLTS Bali Timur,Kubu,150,New,2,SUTT,3.16,2025,Construction,Bali,jamali,945,Tabel B7.11
RUPTL-JAMALI-T-0488,Nusa Dua — Tx. Pesanggaran,Nusa Dua,Tx. Pesanggaran,150,New,2,SUTT,17.3,2025,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0489,Pesanggaran — Tx. Bandara,Pesanggaran,Tx. Bandara,150,New,2,SUTT,10.1,2025,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0490,Tx. Kapal — Pemecutan Kelod,Tx. Kapal,Pemecutan Kelod,150,New,2,SKTT,32.2,2025,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0491,PLTMG Bali (Pesanggaran) — Pesanggaran,PLTMG Bali (Pesanggaran),Pesanggaran,150,New,2,SKTT,1.0,2026,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0492,Pesanggaran III / Bali Turtle — Inc. (Pesanggaran - Sanur),Pesanggaran III / Bali Turtle,Inc. (Pesanggaran - Sanur),150,New,4,SUTT,2.0,2027,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0493,Kubu — Pemaron,Kubu,Pemaron,150,New,2,SUTT,105.6,2029,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0494,PLTGU Jawa Bali-3 — Tinga - Tinga,PLTGU Jawa Bali-3,Tinga - Tinga,150,New,2,SUTT,2.0,2028,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0495,Tinga - Tinga — Inc.(PLTU Celukan Bawang - Kapal),Tinga - Tinga,Inc.(PLTU Celukan Bawang - Kapal),150,New,4,SUTT,2.0,2028,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0496,Tinga - Tinga — Tanah Lot,Tinga - Tinga,Tanah Lot,150,New,2,SUTT,123.6,2028,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0497,Tx. Gilimanuk — Tx. Celukan Bawang,Tx. Gilimanuk,Tx. Celukan Bawang,150,New,1,SUTT,0.5,2028,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0498,Pesanggaran — Padang Sambian,Pesanggaran,Padang Sambian,150,New,2,SKTT,7.89,2027,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0499,Pesanggaran — Pemecutan Kelod,Pesanggaran,Pemecutan Kelod,150,New,2,SKTT,4.84,2027,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0500,Gianyar II / Bangli — Gianyar,Gianyar II / Bangli,Gianyar,150,New,2,SUTT,10.0,2028,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0501,PLTGU Jawa- Bali 2 — Inc.(Sanur- Pesanggaran),PLTGU Jawa- Bali 2,Inc.(Sanur- Pesanggaran),150,New,4,SUTT,5.4,2027,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0502,PLTGU Jawa- Bali 2 — Sanur,PLTGU Jawa- Bali 2,Sanur,150,New,2,SUTT,4.6,2027,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0503,PLTP Bedugul — Baturiti,PLTP Bedugul,Baturiti,150,New,2,SUTT,4.0,2028,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0504,Baturiti — Payangan,Baturiti,Payangan,150,,1,SUTT,28.01,2028,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0505,Payangan — Tx. Kapal,Payangan,Tx. Kapal,150,,1,SUTT,21.48,2028,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0506,Pemaron — Baturiti,Pemaron,Baturiti,150,,2,SUTT,40.86,2028,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0507,Tx. Kapal — Baturiti,Tx. Kapal,Baturiti,150,,1,SUTT,38.17,2028,Planned,Bali,jamali,946,
