id,system,voltage_class,voltage_kv_max,voltage_kv_all,length_km,osm_id,osm_voltage,source_id
TRM-KLM-0146,Khatulistiwa,150 kV,150.0,150,46.575,way/1175895906,150000,OSM-overpass
TRM-KLM-0147,Khatulistiwa,150 kV,150.0,150,0.493,way/1175895907,150000,OSM-overpass
TRM-KLM-0148,Khatulistiwa,150 kV,150.0,150,0.071,way/1175895910,150000,OSM-overpass
TRM-KLM-0149,Khatulistiwa,150 kV,150.0,150,65.404,way/1175895911,150000,OSM-overpass
TRM-KLM-0150,Khatulistiwa,150 kV,150.0,150,4.248,way/1175962826,150000,OSM-overpass
TRM-KLM-0151,Kalselteng,150 kV,150.0,150,1.38,way/1178166874,150000,OSM-overpass
TRM-KLM-0152,Kalselteng,150 kV,150.0,150,0.092,way/1178166876,150000,OSM-overpass
TRM-KLM-0153,Mahakam,150 kV,150.0,150,0.463,way/1184644803,150000,OSM-overpass
TRM-KLM-0154,Mahakam,150 kV,150.0,150,0.161,way/1184644805,150000,OSM-overpass
TRM-KLM-0155,Mahakam,150 kV,150.0,150,16.151,way/1184644806,150000,OSM-overpass
TRM-KLM-0156,Kalselteng,150 kV,150.0,150,16.251,way/1186199863,150000,OSM-overpass
TRM-KLM-0157,Mahakam,150 kV,150.0,150,0.07,way/1190179467,150000,OSM-overpass
TRM-KLM-0158,Kalselteng,150 kV,150.0,150,0.075,way/1193130882,150000,OSM-overpass
TRM-KLM-0159,Kalselteng,150 kV,150.0,150,0.029,way/1193130883,150000,OSM-overpass
TRM-KLM-0160,Kalselteng,150 kV,150.0,150,0.031,way/1193130884,150000,OSM-overpass
TRM-KLM-0161,Kalselteng,150 kV,150.0,150,0.042,way/1193130886,150000,OSM-overpass
TRM-KLM-0162,Kalselteng,150 kV,150.0,150,0.515,way/1193130887,150000,OSM-overpass
TRM-KLM-0163,Kalselteng,150 kV,150.0,150,0.041,way/1193130888,150000,OSM-overpass
TRM-KLM-0164,Kalselteng,150 kV,150.0,150,0.158,way/1193130890,150000,OSM-overpass
TRM-KLM-0165,Kalselteng,150 kV,150.0,150,0.047,way/1193130891,150000,OSM-overpass
TRM-KLM-0166,Kalselteng,150 kV,150.0,150,0.065,way/1193130892,150000,OSM-overpass
TRM-KLM-0167,Kalselteng,150 kV,150.0,150,0.056,way/1193130893,150000,OSM-overpass
TRM-KLM-0168,Kalselteng,150 kV,150.0,150,0.067,way/1193130894,150000,OSM-overpass
TRM-KLM-0169,Mahakam,150 kV,150.0,150,0.035,way/1193140423,150000,OSM-overpass
TRM-KLM-0170,Mahakam,150 kV,150.0,150,0.039,way/1193140424,150000,OSM-overpass
TRM-KLM-0171,Mahakam,150 kV,150.0,150,16.167,way/1193140425,150000,OSM-overpass
TRM-KLM-0172,Kalselteng,150 kV,150.0,150,52.903,way/1193145912,150000,OSM-overpass
TRM-KLM-0173,Kalselteng,150 kV,150.0,150,1.522,way/1193145913,150000,OSM-overpass
TRM-KLM-0174,Kalselteng,150 kV,150.0,150,0.136,way/1193145914,150000,OSM-overpass
TRM-KLM-0175,Kalselteng,150 kV,150.0,150,0.089,way/1193145915,150000,OSM-overpass
TRM-KLM-0176,Kalselteng,150 kV,150.0,150,0.089,way/1193145916,150000,OSM-overpass
TRM-KLM-0177,Kalselteng,150 kV,150.0,150,0.058,way/1193145917,150000,OSM-overpass
TRM-KLM-0178,Kalselteng,150 kV,150.0,150,0.059,way/1193145918,150000,OSM-overpass
TRM-KLM-0179,Kalselteng,150 kV,150.0,150,0.089,way/1193145919,150000,OSM-overpass
TRM-KLM-0180,Kalselteng,150 kV,150.0,150,0.042,way/1193185552,150000,OSM-overpass
TRM-KLM-0181,Kalselteng,150 kV,150.0,150,0.028,way/1193185553,150000,OSM-overpass
TRM-KLM-0182,Kalselteng,150 kV,150.0,150,0.027,way/1193185554,150000,OSM-overpass
TRM-KLM-0183,Mahakam,150 kV,150.0,150,0.049,way/1193554648,150000,OSM-overpass
TRM-KLM-0184,Mahakam,150 kV,150.0,150,0.049,way/1193554649,150000,OSM-overpass
TRM-KLM-0185,Mahakam,150 kV,150.0,150,0.048,way/1227186835,150000,OSM-overpass
TRM-KLM-0186,Mahakam,150 kV,150.0,150,0.048,way/1227186836,150000,OSM-overpass
TRM-KLM-0187,Mahakam,150 kV,150.0,150,0.035,way/1227186837,150000,OSM-overpass
TRM-KLM-0188,Mahakam,150 kV,150.0,150,0.037,way/1227186838,150000,OSM-overpass
TRM-KLM-0189,Mahakam,150 kV,150.0,150,72.56,way/1227186839,150000,OSM-overpass
TRM-KLM-0190,Kalselteng,150 kV,150.0,150,0.037,way/1272122234,150000,OSM-overpass
TRM-KLM-0191,Kalselteng,150 kV,150.0,150,0.034,way/1272122235,150000,OSM-overpass
TRM-KLM-0192,Khatulistiwa,150 kV,150.0,150,68.018,way/1272122236,150000,OSM-overpass
TRM-KLM-0193,Kalselteng,150 kV,150.0,150,12.391,way/1290827633,150000,OSM-overpass
TRM-KLM-0194,Kalselteng,150 kV,150.0,150,16.995,way/1290827634,150000,OSM-overpass
TRM-KLM-0195,Kalselteng,150 kV,150.0,150,4.435,way/1290827635,150000,OSM-overpass
TRM-KLM-0196,Kalselteng,150 kV,150.0,150,27.421,way/1290827636,150000,OSM-overpass
TRM-KLM-0197,Mahakam,150 kV,150.0,150,0.043,way/1290827638,150000,OSM-overpass
TRM-KLM-0198,Mahakam,150 kV,150.0,150,2.276,way/1290827639,150000,OSM-overpass
TRM-KLM-0199,Mahakam,150 kV,150.0,150,6.645,way/1290827640,150000,OSM-overpass
TRM-KLM-0200,Mahakam,150 kV,150.0,150,2.675,way/1290827641,150000,OSM-overpass
TRM-KLM-0201,Kalselteng,150 kV,150.0,150,0.078,way/1304187528,150000,OSM-overpass
TRM-KLM-0202,Kalselteng,150 kV,150.0,150,0.084,way/1304187529,150000,OSM-overpass
TRM-KLM-0203,Khatulistiwa,150 kV,150.0,150,0.052,way/1311455889,150000,OSM-overpass
TRM-KLM-0204,Khatulistiwa,150 kV,150.0,150,0.052,way/1311455890,150000,OSM-overpass
TRM-KLM-0205,Khatulistiwa,150 kV,150.0,150,0.128,way/1311455891,150000,OSM-overpass
TRM-KLM-0206,Khatulistiwa,150 kV,150.0,150,0.13,way/1311455892,150000,OSM-overpass
TRM-KLM-0207,Khatulistiwa,150 kV,150.0,150,0.024,way/1311455893,150000,OSM-overpass
TRM-KLM-0208,Khatulistiwa,150 kV,150.0,150,0.028,way/1311455894,150000,OSM-overpass
TRM-KLM-0209,Khatulistiwa,150 kV,150.0,150,0.032,way/1311455895,150000,OSM-overpass
TRM-KLM-0210,Khatulistiwa,150 kV,150.0,150,0.025,way/1311455896,150000,OSM-overpass
TRM-KLM-0211,Khatulistiwa,150 kV,150.0,150,0.026,way/1311455897,150000,OSM-overpass
TRM-KLM-0212,Khatulistiwa,150 kV,150.0,150,0.033,way/1311455898,150000,OSM-overpass
TRM-KLM-0213,Khatulistiwa,150 kV,150.0,150,0.137,way/1311455899,150000,OSM-overpass
TRM-KLM-0214,Khatulistiwa,150 kV,150.0,150,0.137,way/1311455900,150000,OSM-overpass
TRM-KLM-0215,Khatulistiwa,150 kV,150.0,150,0.044,way/1311455903,150000,OSM-overpass
TRM-KLM-0216,Khatulistiwa,150 kV,150.0,150,0.048,way/1311455904,150000,OSM-overpass
TRM-KLM-0217,Khatulistiwa,150 kV,150.0,150,22.109,way/1311455905,150000,OSM-overpass
TRM-KLM-0218,Khatulistiwa,150 kV,150.0,150,8.015,way/1311508962,150000,OSM-overpass
TRM-KLM-0219,Khatulistiwa,150 kV,150.0,150,0.685,way/1311508963,150000,OSM-overpass
