id,voltage_class,voltage_kv_max,voltage_kv_all,length_km,osm_id,osm_voltage,source_id
TRM-JMB-0001,150 kV,150.0,150,31.541,way/104337885,150000,OSM-overpass
TRM-JMB-0002,150 kV,150.0,150,2.566,way/104339548,150000,OSM-overpass
TRM-JMB-0003,500 kV,500.0,500,0.067,way/104339549,500000,OSM-overpass
TRM-JMB-0004,150 kV,150.0,150,4.385,way/104412317,150000,OSM-overpass
TRM-JMB-0005,150 kV,150.0,150,8.128,way/104412345,150000,OSM-overpass
TRM-JMB-0006,150 kV,150.0,150,6.609,way/104440666,150000,OSM-overpass
TRM-JMB-0007,150 kV,150.0,150,4.253,way/104440673,150000,OSM-overpass
TRM-JMB-0008,500 kV,500.0,500,38.15,way/104440835,500000,OSM-overpass
TRM-JMB-0009,150 kV,150.0,150,8.412,way/104440883,150000,OSM-overpass
TRM-JMB-0010,150 kV,150.0,150,37.169,way/104531240,150000,OSM-overpass
TRM-JMB-0011,150 kV,150.0,150,0.182,way/104538460,150000,OSM-overpass
TRM-JMB-0012,500 kV,500.0,500,202.533,way/104538462,500000,OSM-overpass
TRM-JMB-0013,150 kV,150.0,150,11.475,way/104538465,150000,OSM-overpass
TRM-JMB-0014,150 kV,150.0,150,7.998,way/104538469,150000,OSM-overpass
TRM-JMB-0015,150 kV,150.0,150,10.628,way/156048792,150000,OSM-overpass
TRM-JMB-0016,70 kV,70.0,70,8.798,way/156205758,70000,OSM-overpass
TRM-JMB-0017,70 kV,70.0,70,7.497,way/156208229,70000,OSM-overpass
TRM-JMB-0018,150 kV,150.0,150,10.343,way/156980501,150000,OSM-overpass
TRM-JMB-0019,150 kV,150.0,150,7.074,way/160831502,150000,OSM-overpass
TRM-JMB-0020,150 kV,150.0,150,3.366,way/160831513,150000,OSM-overpass
TRM-JMB-0021,150 kV,150.0,150,22.855,way/161871415,150000,OSM-overpass
TRM-JMB-0022,150 kV,150.0,150,0.104,way/161888552,150000,OSM-overpass
TRM-JMB-0023,150 kV,150.0,150,0.074,way/161888553,150000,OSM-overpass
TRM-JMB-0024,150 kV,150.0,150,0.064,way/161888554,150000,OSM-overpass
TRM-JMB-0025,150 kV,150.0,150,0.768,way/161888556,150000,OSM-overpass
TRM-JMB-0026,150 kV,150.0,150,9.307,way/161888557,150000,OSM-overpass
TRM-JMB-0027,150 kV,150.0,150,0.059,way/161888559,150000,OSM-overpass
TRM-JMB-0028,150 kV,150.0,150,0.104,way/161888560,150000,OSM-overpass
TRM-JMB-0029,150 kV,150.0,150,6.703,way/161888561,150000,OSM-overpass
TRM-JMB-0030,150 kV,150.0,150,0.071,way/161888562,150000,OSM-overpass
TRM-JMB-0031,150 kV,150.0,150,0.033,way/161948286,150000,OSM-overpass
TRM-JMB-0032,150 kV,150.0,150,14.932,way/161948287,150000,OSM-overpass
TRM-JMB-0033,150 kV,150.0,150,0.052,way/161948288,150000,OSM-overpass
TRM-JMB-0034,150 kV,150.0,150,0.05,way/161948289,150000,OSM-overpass
TRM-JMB-0035,150 kV,150.0,150,0.056,way/161948290,150000,OSM-overpass
TRM-JMB-0036,150 kV,150.0,150,0.057,way/161948291,150000,OSM-overpass
TRM-JMB-0037,150 kV,150.0,150,0.033,way/161948292,150000,OSM-overpass
TRM-JMB-0038,150 kV,150.0,150,0.052,way/161948293,150000,OSM-overpass
TRM-JMB-0039,150 kV,150.0,150,0.097,way/161948295,150000,OSM-overpass
TRM-JMB-0040,150 kV,150.0,150,0.132,way/161948297,150000,OSM-overpass
TRM-JMB-0041,150 kV,150.0,150,0.129,way/161948300,150000,OSM-overpass
TRM-JMB-0042,150 kV,150.0,150,0.053,way/161948301,150000,OSM-overpass
TRM-JMB-0043,150 kV,150.0,150,0.05,way/161948302,150000,OSM-overpass
TRM-JMB-0044,150 kV,150.0,150,0.031,way/161948303,150000,OSM-overpass
TRM-JMB-0045,150 kV,150.0,150,0.033,way/161948305,150000,OSM-overpass
TRM-JMB-0046,150 kV,150.0,150,0.098,way/161948310,150000,OSM-overpass
TRM-JMB-0047,150 kV,150.0,150,7.042,way/161948311,150000,OSM-overpass
TRM-JMB-0048,150 kV,150.0,150,19.848,way/161948312,150000,OSM-overpass
TRM-JMB-0049,150 kV,150.0,150,0.097,way/161948313,150000,OSM-overpass
TRM-JMB-0050,150 kV,150.0,150,0.096,way/161948316,150000,OSM-overpass
TRM-JMB-0051,150 kV,150.0,150,9.114,way/161948317,150000,OSM-overpass
TRM-JMB-0052,150 kV,150.0,150,0.056,way/161948318,150000,OSM-overpass
TRM-JMB-0053,150 kV,150.0,150,0.054,way/161948629,150000,OSM-overpass
TRM-JMB-0054,150 kV,150.0,150,0.098,way/161948630,150000,OSM-overpass
TRM-JMB-0055,150 kV,150.0,150,0.03,way/161948631,150000,OSM-overpass
TRM-JMB-0056,150 kV,150.0,150,0.053,way/161948634,150000,OSM-overpass
TRM-JMB-0057,150 kV,150.0,150,0.03,way/161948636,150000,OSM-overpass
TRM-JMB-0058,150 kV,150.0,150,0.03,way/161948637,150000,OSM-overpass
TRM-JMB-0059,150 kV,150.0,150,0.1,way/161948638,150000,OSM-overpass
TRM-JMB-0060,150 kV,150.0,150,0.031,way/161951295,150000,OSM-overpass
TRM-JMB-0061,150 kV,150.0,150,0.097,way/161951297,150000,OSM-overpass
TRM-JMB-0062,150 kV,150.0,150,0.064,way/161951298,150000,OSM-overpass
TRM-JMB-0063,150 kV,150.0,150,0.069,way/161951299,150000,OSM-overpass
TRM-JMB-0064,150 kV,150.0,150,4.369,way/161951302,150000,OSM-overpass
TRM-JMB-0065,150 kV,150.0,150,0.065,way/161951303,150000,OSM-overpass
TRM-JMB-0066,150 kV,150.0,150,0.139,way/161951305,150000,OSM-overpass
TRM-JMB-0067,150 kV,150.0,150,0.069,way/161951306,150000,OSM-overpass
TRM-JMB-0068,150 kV,150.0,150,0.139,way/161951307,150000,OSM-overpass
TRM-JMB-0069,150 kV,150.0,150,0.073,way/161951308,150000,OSM-overpass
TRM-JMB-0070,150 kV,150.0,150,0.097,way/161951309,150000,OSM-overpass
TRM-JMB-0071,150 kV,150.0,150,0.031,way/161951310,150000,OSM-overpass
TRM-JMB-0072,150 kV,150.0,150,0.072,way/161951311,150000,OSM-overpass
TRM-JMB-0073,500 kV,500.0,500,29.546,way/161956051,500000,OSM-overpass
TRM-JMB-0074,150 kV,150.0,150,8.757,way/161960917,150000,OSM-overpass
TRM-JMB-0075,500 kV,500.0,500,7.046,way/161960918,500000,OSM-overpass
TRM-JMB-0076,500 kV,500.0,500,0.279,way/161960919,500000,OSM-overpass
TRM-JMB-0077,500 kV,500.0,500,0.296,way/161960920,500000,OSM-overpass
TRM-JMB-0078,500 kV,500.0,500,0.237,way/161960921,500000,OSM-overpass
TRM-JMB-0079,500 kV,500.0,500,0.256,way/161960922,500000,OSM-overpass
TRM-JMB-0080,500 kV,500.0,500,14.269,way/161960923,500000,OSM-overpass
TRM-JMB-0081,500 kV,500.0,500,0.314,way/161960925,500000,OSM-overpass
TRM-JMB-0082,500 kV,500.0,500,0.254,way/161960926,500000,OSM-overpass
TRM-JMB-0083,500 kV,500.0,500,29.519,way/161960927,500000,OSM-overpass
TRM-JMB-0084,500 kV,500.0,500,0.208,way/161960928,500000,OSM-overpass
TRM-JMB-0085,500 kV,500.0,500,0.313,way/161960929,500000,OSM-overpass
TRM-JMB-0086,500 kV,500.0,500,0.167,way/161960930,500000,OSM-overpass
TRM-JMB-0087,500 kV,500.0,500,0.328,way/161960931,500000,OSM-overpass
TRM-JMB-0088,500 kV,500.0,500,0.305,way/161960932,500000,OSM-overpass
TRM-JMB-0089,150 kV,150.0,150,0.194,way/161961129,150000,OSM-overpass
TRM-JMB-0090,150 kV,150.0,150,13.883,way/161961130,150000,OSM-overpass
TRM-JMB-0091,500 kV,500.0,500,0.159,way/161961131,500000,OSM-overpass
TRM-JMB-0092,150 kV,150.0,150,0.205,way/161961132,150000,OSM-overpass
TRM-JMB-0093,150 kV,150.0,150,5.958,way/161961133,150000,OSM-overpass
TRM-JMB-0094,150 kV,150.0,150,0.18,way/161961134,150000,OSM-overpass
TRM-JMB-0095,500 kV,500.0,500,0.16,way/161961135,500000,OSM-overpass
TRM-JMB-0096,150 kV,150.0,150,0.196,way/161961136,150000,OSM-overpass
TRM-JMB-0097,150 kV,150.0,150,0.157,way/161963228,150000,OSM-overpass
TRM-JMB-0098,150 kV,150.0,150,0.142,way/161963230,150000,OSM-overpass
TRM-JMB-0099,150 kV,150.0,150,0.054,way/161963341,150000,OSM-overpass
TRM-JMB-0100,150 kV,150.0,150,0.028,way/161963344,150000,OSM-overpass
TRM-JMB-0101,150 kV,150.0,150,0.052,way/161963345,150000,OSM-overpass
TRM-JMB-0102,150 kV,150.0,150,0.054,way/161963346,150000,OSM-overpass
TRM-JMB-0103,150 kV,150.0,150,0.029,way/161963347,150000,OSM-overpass
TRM-JMB-0104,150 kV,150.0,150,0.099,way/161963349,150000,OSM-overpass
TRM-JMB-0105,150 kV,150.0,150,0.099,way/161963350,150000,OSM-overpass
TRM-JMB-0106,150 kV,150.0,150,11.928,way/161965851,150000,OSM-overpass
TRM-JMB-0107,150 kV,150.0,150,21.174,way/161965855,150000,OSM-overpass
TRM-JMB-0108,150 kV,150.0,150,4.287,way/161969959,150000,OSM-overpass
TRM-JMB-0109,150 kV,150.0,150,0.083,way/161969960,150000,OSM-overpass
TRM-JMB-0110,150 kV,150.0,150,0.08,way/161969961,150000,OSM-overpass
TRM-JMB-0111,500 kV,500.0,500,0.251,way/161969963,500000,OSM-overpass
TRM-JMB-0112,150 kV,150.0,150,0.05,way/161969964,150000,OSM-overpass
TRM-JMB-0113,500 kV,500.0,500,0.789,way/161969965,500000,OSM-overpass
TRM-JMB-0114,500 kV,500.0,500,0.25,way/161969966,500000,OSM-overpass
TRM-JMB-0115,150 kV,150.0,150,0.052,way/161969968,150000,OSM-overpass
TRM-JMB-0116,150 kV,150.0,150,0.048,way/161969971,150000,OSM-overpass
TRM-JMB-0117,150 kV,150.0,150,0.078,way/161973828,150000,OSM-overpass
TRM-JMB-0118,150 kV,150.0,150,0.075,way/161973830,150000,OSM-overpass
TRM-JMB-0119,150 kV,150.0,150,0.076,way/161973832,150000,OSM-overpass
TRM-JMB-0120,150 kV,150.0,150,11.219,way/161973834,150000,OSM-overpass
TRM-JMB-0121,150 kV,150.0,150,0.074,way/161973835,150000,OSM-overpass
TRM-JMB-0122,150 kV,150.0,150,0.078,way/161973836,150000,OSM-overpass
TRM-JMB-0123,150 kV,150.0,150,0.075,way/161973837,150000,OSM-overpass
TRM-JMB-0124,500 kV,500.0,500,61.381,way/161973838,500000,OSM-overpass
TRM-JMB-0125,150 kV,150.0,150,0.074,way/161973839,150000,OSM-overpass
TRM-JMB-0126,150 kV,150.0,150,0.24,way/161973841,150000,OSM-overpass
TRM-JMB-0127,150 kV,150.0,150,0.082,way/161973842,150000,OSM-overpass
TRM-JMB-0128,150 kV,150.0,150,0.24,way/161973843,150000,OSM-overpass
TRM-JMB-0129,150 kV,150.0,150,0.078,way/161973844,150000,OSM-overpass
TRM-JMB-0130,150 kV,150.0,150,0.089,way/161975546,150000,OSM-overpass
TRM-JMB-0131,150 kV,150.0,150,0.943,way/161975547,150000,OSM-overpass
TRM-JMB-0132,150 kV,150.0,150,0.291,way/161975548,150000,OSM-overpass
TRM-JMB-0133,150 kV,150.0,150,0.088,way/161975550,150000,OSM-overpass
TRM-JMB-0134,150 kV,150.0,150,1.683,way/161975551,150000,OSM-overpass
TRM-JMB-0135,500 kV,500.0,500,0.478,way/161975749,500000,OSM-overpass
TRM-JMB-0136,150 kV,150.0,150,15.235,way/161977024,150000,OSM-overpass
TRM-JMB-0137,150 kV,150.0,150,14.34,way/161980508,150000,OSM-overpass
TRM-JMB-0138,150 kV,150.0,150,0.044,way/161980509,150000,OSM-overpass
TRM-JMB-0139,150 kV,150.0,150,0.093,way/161980510,150000,OSM-overpass
TRM-JMB-0140,150 kV,150.0,150,27.139,way/161980512,150000,OSM-overpass
TRM-JMB-0141,150 kV,150.0,150,0.122,way/161980514,150000,OSM-overpass
TRM-JMB-0142,150 kV,150.0,150,0.095,way/161980515,150000,OSM-overpass
TRM-JMB-0143,150 kV,150.0,150,0.098,way/161980517,150000,OSM-overpass
TRM-JMB-0144,150 kV,150.0,150,0.04,way/161980519,150000,OSM-overpass
TRM-JMB-0145,150 kV,150.0,150,0.126,way/161980520,150000,OSM-overpass
TRM-JMB-0146,150 kV,150.0,150,1.779,way/161980521,150000,OSM-overpass
TRM-JMB-0147,150 kV,150.0,150,3.959,way/162002074,150000,OSM-overpass
TRM-JMB-0148,150 kV,150.0,150,0.072,way/162025089,150000,OSM-overpass
TRM-JMB-0149,150 kV,150.0,150,0.082,way/162025090,150000,OSM-overpass
TRM-JMB-0150,150 kV,150.0,150,0.084,way/162025091,150000,OSM-overpass
TRM-JMB-0151,150 kV,150.0,150,0.076,way/162025098,150000,OSM-overpass
TRM-JMB-0152,150 kV,150.0,150,0.07,way/162025099,150000,OSM-overpass
TRM-JMB-0153,150 kV,150.0,150,0.031,way/162026557,150000,OSM-overpass
TRM-JMB-0154,150 kV,150.0,150,0.03,way/162026567,150000,OSM-overpass
TRM-JMB-0155,150 kV,150.0,150,0.067,way/162030132,150000,OSM-overpass
TRM-JMB-0156,150 kV,150.0,150,0.058,way/162030135,150000,OSM-overpass
TRM-JMB-0157,150 kV,150.0,150,0.071,way/162030136,150000,OSM-overpass
TRM-JMB-0158,150 kV,150.0,150,3.978,way/162030137,150000,OSM-overpass
TRM-JMB-0159,150 kV,150.0,150,0.07,way/162030138,150000,OSM-overpass
TRM-JMB-0160,150 kV,150.0,150,2.17,way/162030139,150000,OSM-overpass
TRM-JMB-0161,150 kV,150.0,150,0.058,way/162030140,150000,OSM-overpass
TRM-JMB-0162,150 kV,150.0,150,18.14,way/162030141,150000,OSM-overpass
TRM-JMB-0163,150 kV,150.0,150,0.068,way/162030145,150000,OSM-overpass
TRM-JMB-0164,150 kV,150.0,150,20.249,way/162030146,150000,OSM-overpass
TRM-JMB-0165,150 kV,150.0,150,4.87,way/162199214,150000,OSM-overpass
TRM-JMB-0166,150 kV,150.0,150,0.074,way/162691936,150000,OSM-overpass
TRM-JMB-0167,150 kV,150.0,150,0.072,way/162691948,150000,OSM-overpass
TRM-JMB-0168,150 kV,150.0,150,0.095,way/163025641,150000,OSM-overpass
TRM-JMB-0169,150 kV,150.0,150,0.095,way/163025642,150000,OSM-overpass
TRM-JMB-0170,150 kV,150.0,150,0.099,way/163025940,150000,OSM-overpass
TRM-JMB-0171,150 kV,150.0,150,0.1,way/163025942,150000,OSM-overpass
TRM-JMB-0172,500 kV,500.0,500,2.864,way/163136296,500000,OSM-overpass
TRM-JMB-0173,150 kV,150.0,150,0.254,way/163287636,150000,OSM-overpass
TRM-JMB-0174,150 kV,150.0,150,2.63,way/163287637,150000,OSM-overpass
TRM-JMB-0175,150 kV,150.0,150,4.365,way/163287643,150000,OSM-overpass
TRM-JMB-0176,70 kV,90.0,90,3.193,way/163287647,90000,OSM-overpass
TRM-JMB-0177,150 kV,150.0,150,2.856,way/163287651,150000,OSM-overpass
TRM-JMB-0178,150 kV,150.0,150,0.22,way/163287652,150000,OSM-overpass
TRM-JMB-0179,150 kV,150.0,150,2.65,way/163287653,150000,OSM-overpass
TRM-JMB-0180,150 kV,150.0,150,0.069,way/163287654,150000,OSM-overpass
TRM-JMB-0181,150 kV,150.0,150,0.062,way/163287656,150000,OSM-overpass
TRM-JMB-0182,150 kV,150.0,150,6.194,way/163287661,150000,OSM-overpass
TRM-JMB-0183,150 kV,150.0,150,5.802,way/163288993,150000,OSM-overpass
TRM-JMB-0184,150 kV,150.0,150,0.09,way/163288995,150000,OSM-overpass
TRM-JMB-0185,70 kV,70.0,70,5.265,way/163288997,70000,OSM-overpass
TRM-JMB-0186,150 kV,150.0,150,0.084,way/163288998,150000,OSM-overpass
TRM-JMB-0187,150 kV,150.0,150,0.101,way/163288999,150000,OSM-overpass
TRM-JMB-0188,150 kV,150.0,150,44.266,way/166627312,150000,OSM-overpass
TRM-JMB-0189,150 kV,150.0,150,9.515,way/166699716,150000,OSM-overpass
TRM-JMB-0190,150 kV,150.0,150,4.389,way/169383119,150000,OSM-overpass
TRM-JMB-0191,150 kV,150.0,150,3.4,way/169444594,150000,OSM-overpass
TRM-JMB-0192,70 kV,70.0,70,30.142,way/169885989,70000,OSM-overpass
TRM-JMB-0193,150 kV,150.0,150,20.414,way/185683918,150000,OSM-overpass
TRM-JMB-0194,150 kV,150.0,150,7.954,way/186337692,150000,OSM-overpass
TRM-JMB-0195,150 kV,150.0,150,0.103,way/189064367,150000,OSM-overpass
TRM-JMB-0196,150 kV,150.0,150,22.198,way/195105321,150000,OSM-overpass
TRM-JMB-0197,500 kV,500.0,500,134.439,way/195202018,500000,OSM-overpass
TRM-JMB-0198,150 kV,150.0,150,10.988,way/198639081,150000,OSM-overpass
TRM-JMB-0199,150 kV,150.0,150,0.164,way/203539048,150000,OSM-overpass
TRM-JMB-0200,150 kV,150.0,150,1.909,way/203604126,150000,OSM-overpass
TRM-JMB-0201,500 kV,500.0,500,0.4,way/205346264,500000,OSM-overpass
TRM-JMB-0202,150 kV,150.0,150,8.905,way/221131711,150000,OSM-overpass
TRM-JMB-0203,150 kV,150.0,150,30.112,way/221259856,150000,OSM-overpass
TRM-JMB-0204,150 kV,150.0,150,34.062,way/221259857,150000,OSM-overpass
TRM-JMB-0205,150 kV,150.0,150,33.383,way/221263814,150000,OSM-overpass
TRM-JMB-0206,150 kV,150.0,150,0.675,way/221263815,150000,OSM-overpass
TRM-JMB-0207,150 kV,150.0,150,31.714,way/221263816,150000,OSM-overpass
TRM-JMB-0208,150 kV,150.0,150,30.988,way/221263817,150000,OSM-overpass
TRM-JMB-0209,150 kV,150.0,150,0.119,way/229626293,150000,OSM-overpass
TRM-JMB-0210,150 kV,150.0,150,24.248,way/232947857,150000,OSM-overpass
TRM-JMB-0211,150 kV,150.0,150,10.352,way/232947858,150000,OSM-overpass
TRM-JMB-0212,150 kV,150.0,150,9.026,way/232949369,150000,OSM-overpass
TRM-JMB-0213,150 kV,150.0,150,3.138,way/235901473,150000,OSM-overpass
TRM-JMB-0214,150 kV,150.0,150,10.868,way/240233315,150000,OSM-overpass
TRM-JMB-0215,150 kV,150.0,150,16.924,way/261072059,150000,OSM-overpass
TRM-JMB-0216,150 kV,150.0,150,14.4,way/261184984,150000,OSM-overpass
TRM-JMB-0217,150 kV,150.0,150,21.909,way/261184985,150000,OSM-overpass
TRM-JMB-0218,500 kV,500.0,500,148.433,way/261184987,500000,OSM-overpass
TRM-JMB-0219,150 kV,150.0,150,30.663,way/261184988,150000,OSM-overpass
TRM-JMB-0220,150 kV,150.0,150,0.415,way/261184989,150000,OSM-overpass
TRM-JMB-0221,150 kV,150.0,150,8.084,way/261184991,150000,OSM-overpass
TRM-JMB-0222,150 kV,150.0,150,5.52,way/261184997,150000,OSM-overpass
TRM-JMB-0223,70 kV,70.0,70,24.363,way/261185000,70000,OSM-overpass
TRM-JMB-0224,150 kV,150.0,150,6.85,way/261381123,150000,OSM-overpass
TRM-JMB-0225,500 kV,500.0,500,61.328,way/263932886,500000,OSM-overpass
TRM-JMB-0226,150 kV,150.0,150,1.826,way/263932887,150000,OSM-overpass
TRM-JMB-0227,150 kV,150.0,150,0.031,way/263932891,150000,OSM-overpass
TRM-JMB-0228,150 kV,150.0,150,0.043,way/263932892,150000,OSM-overpass
TRM-JMB-0229,150 kV,150.0,150,3.519,way/263935874,150000,OSM-overpass
TRM-JMB-0230,150 kV,150.0,150,0.046,way/263935877,150000,OSM-overpass
TRM-JMB-0231,150 kV,150.0,150,6.296,way/264106356,150000,OSM-overpass
TRM-JMB-0232,500 kV,500.0,500,85.92,way/264401349,500000,OSM-overpass
TRM-JMB-0233,500 kV,500.0,500,85.543,way/264401351,500000,OSM-overpass
TRM-JMB-0234,150 kV,150.0,150,29.538,way/264401352,150000,OSM-overpass
TRM-JMB-0235,150 kV,150.0,150,50.824,way/264401355,150000,OSM-overpass
TRM-JMB-0236,70 kV,70.0,70,22.238,way/264401362,70000,OSM-overpass
TRM-JMB-0237,150 kV,150.0,150,2.618,way/264410215,150000,OSM-overpass
TRM-JMB-0238,150 kV,150.0,150,2.822,way/264410216,150000,OSM-overpass
TRM-JMB-0239,150 kV,150.0,150,0.079,way/264410217,150000,OSM-overpass
TRM-JMB-0240,500 kV,500.0,500,278.603,way/264410218,500000,OSM-overpass
TRM-JMB-0241,150 kV,150.0,150,10.718,way/264410222,150000,OSM-overpass
TRM-JMB-0242,150 kV,150.0,150,12.782,way/264410223,150000,OSM-overpass
TRM-JMB-0243,500 kV,500.0,500,0.198,way/264410225,500000,OSM-overpass
TRM-JMB-0244,150 kV,150.0,150,0.185,way/264410226,150000,OSM-overpass
TRM-JMB-0245,500 kV,500.0,500,0.198,way/264410227,500000,OSM-overpass
TRM-JMB-0246,150 kV,150.0,150,9.831,way/264410229,150000,OSM-overpass
TRM-JMB-0247,150 kV,150.0,150,9.559,way/264410230,150000,OSM-overpass
TRM-JMB-0248,150 kV,150.0,150,0.077,way/264410233,150000,OSM-overpass
TRM-JMB-0249,150 kV,150.0,150,0.088,way/264410234,150000,OSM-overpass
TRM-JMB-0250,500 kV,500.0,500,0.07,way/264550739,500000,OSM-overpass
TRM-JMB-0251,500 kV,500.0,500,77.584,way/264550742,500000,OSM-overpass
TRM-JMB-0252,500 kV,500.0,500,77.599,way/264550743,500000,OSM-overpass
TRM-JMB-0253,500 kV,500.0,500,37.32,way/264550746,500000,OSM-overpass
TRM-JMB-0254,500 kV,500.0,500,37.476,way/264550747,500000,OSM-overpass
TRM-JMB-0255,150 kV,150.0,150,15.987,way/264552780,150000,OSM-overpass
TRM-JMB-0256,150 kV,150.0,150,15.909,way/264552784,150000,OSM-overpass
TRM-JMB-0257,150 kV,150.0,150,7.61,way/264713273,150000,OSM-overpass
TRM-JMB-0258,150 kV,150.0,150,8.226,way/264713274,150000,OSM-overpass
TRM-JMB-0259,70 kV,70.0,70,5.493,way/264713278,70000,OSM-overpass
TRM-JMB-0260,150 kV,150.0,150,0.637,way/264713281,150000,OSM-overpass
TRM-JMB-0261,500 kV,500.0,500,19.413,way/264713283,500000,OSM-overpass
TRM-JMB-0262,150 kV,150.0,150,12.849,way/264713292,150000,OSM-overpass
TRM-JMB-0263,150 kV,150.0,150,4.364,way/265030536,150000,OSM-overpass
TRM-JMB-0264,500 kV,500.0,500,0.146,way/265030537,500000,OSM-overpass
TRM-JMB-0265,150 kV,150.0,150,0.131,way/265030538,150000,OSM-overpass
TRM-JMB-0266,150 kV,150.0,150,33.924,way/265030539,150000,OSM-overpass
TRM-JMB-0267,150 kV,150.0,150,1.378,way/265030540,150000,OSM-overpass
TRM-JMB-0268,150 kV,150.0,150,16.498,way/265030542,150000,OSM-overpass
TRM-JMB-0269,150 kV,150.0,150,34.208,way/265030545,150000,OSM-overpass
TRM-JMB-0270,150 kV,150.0,150,0.121,way/265039129,150000,OSM-overpass
TRM-JMB-0271,150 kV,150.0,150,11.241,way/265039130,150000,OSM-overpass
TRM-JMB-0272,150 kV,150.0,150,1.266,way/265567963,150000,OSM-overpass
TRM-JMB-0273,500 kV,500.0,500,247.058,way/265567965,500000,OSM-overpass
TRM-JMB-0274,150 kV,150.0,150,3.523,way/265567968,150000,OSM-overpass
TRM-JMB-0275,500 kV,500.0,500,46.135,way/265567971,500000,OSM-overpass
TRM-JMB-0276,150 kV,150.0,150,7.106,way/265567972,150000,OSM-overpass
TRM-JMB-0277,500 kV,500.0,500,0.533,way/265567974,500000,OSM-overpass
TRM-JMB-0278,150 kV,150.0,150,0.245,way/265567975,150000,OSM-overpass
TRM-JMB-0279,150 kV,150.0,150,1.55,way/265567976,150000,OSM-overpass
TRM-JMB-0280,150 kV,150.0,150,0.36,way/265567977,150000,OSM-overpass
TRM-JMB-0281,150 kV,150.0,150,34.249,way/265567979,150000,OSM-overpass
TRM-JMB-0282,150 kV,150.0,150,0.221,way/265567984,150000,OSM-overpass
TRM-JMB-0283,150 kV,150.0,150,31.65,way/265567989,150000,OSM-overpass
TRM-JMB-0284,150 kV,150.0,150,68.613,way/265568006,150000,OSM-overpass
TRM-JMB-0285,150 kV,150.0,150,21.071,way/265568007,150000,OSM-overpass
TRM-JMB-0286,150 kV,150.0,150,0.335,way/265588695,150000,OSM-overpass
TRM-JMB-0287,150 kV,150.0,150,1.988,way/265600641,150000,OSM-overpass
TRM-JMB-0288,150 kV,150.0,150,35.609,way/265600646,150000,OSM-overpass
TRM-JMB-0289,150 kV,150.0,150,29.125,way/265600647,150000,OSM-overpass
TRM-JMB-0290,150 kV,150.0,150,8.241,way/265903203,150000,OSM-overpass
TRM-JMB-0291,150 kV,150.0,150,9.346,way/265903204,150000,OSM-overpass
TRM-JMB-0292,150 kV,150.0,150,10.279,way/265903205,150000,OSM-overpass
TRM-JMB-0293,150 kV,150.0,150,15.422,way/265903209,150000,OSM-overpass
TRM-JMB-0294,150 kV,150.0,150,38.251,way/265903210,150000,OSM-overpass
TRM-JMB-0295,150 kV,150.0,150,22.616,way/265917489,150000,OSM-overpass
TRM-JMB-0296,70 kV,70.0,70,0.287,way/265923576,70000,OSM-overpass
TRM-JMB-0297,70 kV,70.0,70,3.093,way/265926022,70000,OSM-overpass
TRM-JMB-0298,70 kV,70.0,70,7.776,way/265926023,70000,OSM-overpass
TRM-JMB-0299,150 kV,150.0,150,3.042,way/265926024,150000,OSM-overpass
TRM-JMB-0300,150 kV,150.0,150,40.383,way/267626649,150000,OSM-overpass
TRM-JMB-0301,150 kV,150.0,150,10.32,way/267626654,150000,OSM-overpass
TRM-JMB-0302,500 kV,500.0,500,0.062,way/267626656,500000,OSM-overpass
TRM-JMB-0303,150 kV,150.0,150,51.195,way/267663601,150000,OSM-overpass
TRM-JMB-0304,150 kV,150.0,150,5.081,way/267663604,150000,OSM-overpass
TRM-JMB-0305,150 kV,150.0,150,30.695,way/267663609,150000,OSM-overpass
TRM-JMB-0306,150 kV,150.0,150,5.345,way/268231121,150000,OSM-overpass
TRM-JMB-0307,150 kV,150.0,150,10.074,way/268532899,150000,OSM-overpass
TRM-JMB-0308,150 kV,150.0,150,3.995,way/268532901,150000,OSM-overpass
TRM-JMB-0309,150 kV,150.0,150,24.028,way/268532902,150000,OSM-overpass
TRM-JMB-0310,150 kV,150.0,150,22.996,way/268532904,150000,OSM-overpass
TRM-JMB-0311,150 kV,150.0,150,31.604,way/268532905,150000,OSM-overpass
TRM-JMB-0312,150 kV,150.0,150,27.542,way/268558225,150000,OSM-overpass
TRM-JMB-0313,150 kV,150.0,150,7.644,way/268570779,150000,OSM-overpass
TRM-JMB-0314,70 kV,70.0,70,3.162,way/268831415,70000,OSM-overpass
TRM-JMB-0315,150 kV,150.0,150,0.054,way/268831417,150000,OSM-overpass
TRM-JMB-0316,70 kV,70.0,70,9.113,way/268831419,70000,OSM-overpass
TRM-JMB-0317,70 kV,70.0,70,39.339,way/268831420,70000,OSM-overpass
TRM-JMB-0318,70 kV,70.0,70,14.961,way/268831421,70000,OSM-overpass
TRM-JMB-0319,70 kV,70.0,70,16.911,way/268846101,70000,OSM-overpass
TRM-JMB-0320,70 kV,70.0,70,5.066,way/268846103,70000,OSM-overpass
TRM-JMB-0321,70 kV,70.0,70,7.576,way/268846104,70000,OSM-overpass
TRM-JMB-0322,70 kV,70.0,70,46.43,way/268846105,70000,OSM-overpass
TRM-JMB-0323,150 kV,150.0,150,10.338,way/268846106,150000,OSM-overpass
TRM-JMB-0324,150 kV,150.0,150,19.411,way/268846109,150000,OSM-overpass
